               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.028283,           0.0067604,          0.00061019,             0.99097,             0.99856,               0.995,             0.71597,            0.023045,             0.00634,          0.00022554,            0.027913,            0.027913,            0.027913
                  93,            0.027229,            0.006428,          0.00051785,             0.99572,             0.98182,             0.99447,             0.71079,            0.022748,           0.0058107,          0.00020823,            0.027845,            0.027845,            0.027845
                  94,            0.027432,           0.0064438,          0.00056464,             0.99294,              0.9893,             0.99437,             0.71675,            0.023571,           0.0059175,          0.00026913,            0.027778,            0.027778,            0.027778
                  95,            0.026998,           0.0066373,          0.00067051,             0.98816,             0.98415,             0.99401,             0.72441,            0.021771,           0.0059118,          0.00023646,            0.027711,            0.027711,            0.027711
                  96,            0.027788,           0.0065118,          0.00060654,             0.99391,             0.99091,             0.99444,             0.72346,            0.022274,           0.0065012,          0.00025573,            0.027643,            0.027643,            0.027643
                  97,            0.026616,           0.0062904,          0.00043611,             0.99621,                   1,               0.995,             0.71751,            0.022165,            0.006525,          0.00021262,            0.027576,            0.027576,            0.027576
                  98,            0.027154,           0.0064127,          0.00070762,             0.99548,             0.99091,             0.99423,             0.70792,            0.022382,           0.0061617,          0.00021524,            0.027509,            0.027509,            0.027509
                  99,            0.027409,           0.0064892,          0.00079494,             0.99517,                   1,               0.995,              0.7175,            0.022056,           0.0056915,          0.00021648,            0.027442,            0.027442,            0.027442
                 100,            0.027295,           0.0066099,          0.00054705,             0.99725,             0.99091,             0.99458,             0.72258,            0.021575,           0.0054741,          0.00020976,            0.027374,            0.027374,            0.027374
                 101,            0.026866,           0.0066451,          0.00075579,             0.98437,             0.99837,               0.995,              0.7132,            0.022419,           0.0054398,          0.00022049,            0.027307,            0.027307,            0.027307
                 102,            0.025995,           0.0061231,          0.00043937,             0.99703,             0.99091,             0.99491,             0.71481,            0.022778,           0.0057592,          0.00020428,             0.02724,             0.02724,             0.02724
                 103,            0.026973,           0.0063247,          0.00055172,              0.9954,             0.99091,             0.99482,             0.69898,             0.02327,           0.0059538,          0.00026112,            0.027172,            0.027172,            0.027172
                 104,            0.027212,           0.0065634,          0.00065613,              0.9954,             0.99062,             0.99482,             0.72801,            0.022161,           0.0059462,           0.0002049,            0.027105,            0.027105,            0.027105
                 105,             0.02679,           0.0061634,          0.00042348,             0.99785,             0.98863,             0.99482,             0.70594,            0.022633,             0.00564,          0.00029469,            0.027038,            0.027038,            0.027038
                 106,             0.02632,           0.0063472,          0.00059364,             0.99526,             0.99091,             0.99482,             0.73919,             0.02247,           0.0053644,          0.00020976,             0.02697,             0.02697,             0.02697
