               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   9,            0.063609,            0.018455,           0.0043217,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.016633,            0.016633,            0.016633
                  10,            0.061088,            0.017858,           0.0037497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015206,            0.015206,            0.015206
                  11,            0.058163,            0.017292,           0.0041351,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013778,            0.013778,            0.013778
                  12,            0.057143,            0.017352,           0.0033646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01235,             0.01235,             0.01235
                  13,            0.054949,            0.017007,           0.0033638,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010922,            0.010922,            0.010922
                  14,            0.055219,            0.016974,           0.0028008,             0.84819,             0.87082,             0.90298,             0.40598,            0.053157,           0.0098476,          0.00061874,           0.0094938,           0.0094938,           0.0094938
                   0,               0.117,             0.02085,            0.024983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.075021,           0.0075968,           0.0075968
                   1,            0.085692,            0.019188,            0.016807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04874,            0.014649,            0.014649
                   2,            0.082559,            0.019628,            0.013422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.02173,            0.020972,            0.020972
                   3,            0.080277,            0.019347,            0.011714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020038,            0.020038,            0.020038
                   4,            0.078211,            0.018326,           0.0090876,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020038,            0.020038,            0.020038
                   5,            0.075903,            0.018052,            0.010118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018944,            0.018944,            0.018944
                   6,            0.072221,            0.017436,            0.008731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01785,             0.01785,             0.01785
                   7,            0.070562,            0.016054,           0.0069206,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.016755,            0.016755,            0.016755
                   8,            0.068696,            0.016661,           0.0068097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015661,            0.015661,            0.015661
