   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
              0.8266,                 0.2,             0.25393,            0.094687,            0.073154,            0.020035,            0.013272,            0.064102,             0.97593,             0.86169,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.089937,             0.51734,             0.16281,              8.0826,             0.58784,             0.73539,              3.1292,           0.0003821,             0.20304,             0.86676,             0.06301,             0.35673,              0.6997,                   3
             0.50411,             0.55385,             0.48151,             0.10888,            0.078755,             0.01034,           0.0028522,            0.032728,             0.82272,             0.72148,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.091084,             0.52261,              0.2307,              35.918,             0.83973,             0.31787,               5.752,          0.00038593,              0.7316,             0.49129,             0.94631,             0.84625,             0.59309,                   3
             0.68151,             0.78499,             0.72631,             0.33546,            0.055259,            0.012245,          0.00062542,            0.072229,             0.27878,             0.95667,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.021362,             0.66777,             0.59649,              12.081,             0.65081,            0.044515,             0.66553,          0.00010039,             0.95898,             0.79671,             0.58217,             0.37969,             0.81886,                   3
             0.71972,             0.72308,             0.78805,             0.41539,            0.043096,           0.0089798,           0.0026039,            0.035493,             0.45158,             0.75744,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0030219,             0.69982,             0.54916,              5.9649,             0.13984,             0.46765,              3.4264,          0.00015543,             0.82681,             0.46147,             0.17012,             0.37812,             0.70972,                   3
             0.74383,             0.84615,             0.75391,             0.16886,             0.06272,           0.0097294,          0.00020628,            0.093579,            0.071639,             0.92538,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.060174,             0.21518,             0.58877,              36.968,            0.052846,              0.8664,              7.3086,          2.7655e-05,             0.21767,             0.29297,             0.42899,            0.049785,             0.59868,                   3
          4.9995e-05,            0.012821,          4.1349e-05,          4.1349e-06,              0.1233,            0.011082,            0.021552,               1e-05,             0.29177,             0.84675,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.64394,             0.36333,              13.044,             0.44247,             0.16974,              8.8359,           0.0005373,             0.50233,             0.24453,             0.59998,             0.67496,               0.758,                   3
             0.77249,             0.64615,             0.72728,             0.33162,            0.048668,            0.011684,           0.0011185,            0.097631,             0.25183,             0.95031,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.054222,             0.64394,             0.36333,              13.021,             0.54775,             0.49545,             0.94866,          0.00046425,             0.62443,           0.0073961,             0.72917,             0.37918,             0.24525,                   3
                   0,                   0,                   0,                   0,             0.12338,            0.011551,            0.022559,               1e-05,             0.93662,             0.77687,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.075027,             0.55781,             0.54142,              4.2644,            0.072317,            0.066009,              4.2756,          0.00020543,             0.73467,             0.22126,                   1,             0.28425,                   1,                   3
             0.80966,             0.52051,             0.64369,             0.22581,            0.062536,           0.0096264,            0.008194,            0.089762,               0.676,             0.90525,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.028802,             0.10595,             0.48583,              29.219,             0.37524,             0.14842,              4.8897,          0.00055928,             0.21711,              0.2737,                   0,             0.42281,             0.15685,                   3
             0.89508,             0.81029,             0.84871,             0.35141,            0.046679,           0.0080872,           0.0046562,           0.0078888,             0.22372,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.087332,            0.088308,             0.39108,              29.263,             0.30861,             0.11942,              4.9481,               0.001,             0.14668,              0.2737,            0.016491,             0.44416,              0.2146,                   3
             0.83642,             0.96154,             0.95623,              0.5377,            0.035277,           0.0083008,           0.0010368,            0.044235,             0.26527,             0.79331,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.55781,             0.61751,              4.3094,             0.12803,            0.066059,              4.3068,               0.001,             0.70652,             0.24588,             0.15584,             0.37276,            0.062505,                   3
              0.8239,             0.90466,              0.9399,             0.50245,            0.037644,           0.0098915,          0.00081253,            0.012726,               0.676,             0.85099,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.028802,             0.64394,             0.35569,               13.12,             0.44247,             0.16974,              8.7431,                   0,             0.50201,             0.19985,             0.68994,             0.67496,             0.66772,                   3
          4.9451e-05,            0.012821,          2.5935e-05,          2.5935e-06,             0.12318,            0.011204,            0.021558,               1e-05,             0.73544,               0.852,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0053359,            0.011606,             0.30293,              44.753,             0.60641,                   0,              4.0959,          9.7881e-05,             0.72694,             0.49077,                   1,             0.22837,             0.96404,                   3
             0.89266,             0.88912,              0.9244,             0.37058,            0.052316,           0.0076733,            0.001823,            0.056402,             0.89213,             0.74167,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.035691,             0.55781,             0.63045,              29.223,             0.34708,             0.11942,              4.9535,               0.001,             0.14668,              0.2753,                   0,             0.44416,             0.39146,                   3
