               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.010719,           0.0022517,          0.00051932,              0.8917,             0.96429,             0.96767,               0.719,            0.028038,           0.0077925,           0.0016461,             0.00487,             0.00487,             0.00487
                 116,            0.010289,            0.002191,          0.00052275,              0.8938,             0.96429,             0.96222,             0.71048,            0.027515,           0.0078421,           0.0017454,            0.004825,            0.004825,            0.004825
                 117,             0.01059,             0.00225,          0.00053816,              0.8922,             0.96429,             0.96382,             0.71225,            0.026837,           0.0082035,           0.0017112,             0.00478,             0.00478,             0.00478
                 118,            0.010639,           0.0022617,          0.00052748,              0.9809,             0.92691,             0.98083,             0.72226,             0.02839,           0.0083489,           0.0021695,            0.004735,            0.004735,            0.004735
                 119,           0.0097087,           0.0021164,          0.00049329,             0.99383,              0.9562,             0.99063,             0.72072,            0.027773,           0.0079794,           0.0022336,             0.00469,             0.00469,             0.00469
                 120,            0.010277,             0.00218,           0.0004695,             0.88998,             0.96032,             0.96767,              0.7358,            0.028009,           0.0077047,           0.0021441,            0.004645,            0.004645,            0.004645
                 121,            0.010341,           0.0021918,          0.00048215,             0.89664,             0.96424,             0.96767,             0.72371,             0.02788,           0.0075974,           0.0018856,              0.0046,              0.0046,              0.0046
                 122,            0.010002,           0.0021396,           0.0005105,             0.88287,             0.96405,             0.96562,             0.71426,            0.027887,           0.0074072,           0.0021402,            0.004555,            0.004555,            0.004555
                 123,            0.010297,           0.0021713,          0.00052227,             0.89149,             0.94852,             0.96767,             0.73443,            0.026547,           0.0077553,           0.0017146,             0.00451,             0.00451,             0.00451
                 124,           0.0099996,           0.0021406,          0.00050489,             0.89088,              0.9744,                0.97,             0.71357,            0.026722,            0.007843,           0.0016032,            0.004465,            0.004465,            0.004465
                 125,           0.0099511,           0.0021252,          0.00047103,               0.882,              0.9589,             0.96767,             0.68195,            0.027431,           0.0081787,            0.001435,             0.00442,             0.00442,             0.00442
                 126,           0.0098016,           0.0021004,          0.00044624,              0.8771,             0.99977,                0.97,             0.74883,            0.026619,           0.0077858,           0.0013425,            0.004375,            0.004375,            0.004375
                 127,             0.00985,           0.0020943,          0.00045223,             0.89543,             0.93685,             0.96767,             0.71398,            0.027545,           0.0081768,           0.0016208,             0.00433,             0.00433,             0.00433
                 128,           0.0096953,           0.0020849,          0.00044542,              0.8954,             0.93872,             0.96382,             0.70568,            0.028324,           0.0083718,            0.001462,            0.004285,            0.004285,            0.004285
                 129,           0.0096085,           0.0020452,          0.00044596,              0.8952,             0.94117,              0.9595,             0.70133,            0.028703,           0.0085239,           0.0013652,             0.00424,             0.00424,             0.00424
                 130,           0.0095219,           0.0020332,          0.00044818,             0.99293,             0.95132,             0.99063,              0.7495,            0.028172,           0.0086584,           0.0014759,            0.004195,            0.004195,            0.004195
                 131,           0.0094718,           0.0020366,          0.00044966,             0.99329,             0.94105,             0.99267,             0.74573,             0.02714,           0.0083122,           0.0014535,             0.00415,             0.00415,             0.00415
                 132,           0.0090181,           0.0020024,          0.00044088,              0.8857,             0.95884,             0.96382,             0.75717,            0.027125,            0.007946,           0.0014281,            0.004105,            0.004105,            0.004105
                 133,           0.0092688,           0.0020072,          0.00044093,             0.88658,             0.96119,             0.96562,             0.70588,            0.027321,           0.0080671,           0.0013536,             0.00406,             0.00406,             0.00406
                 134,           0.0090687,           0.0020031,          0.00045978,             0.99345,             0.93782,             0.99063,             0.73797,            0.027061,           0.0082474,           0.0013984,            0.004015,            0.004015,            0.004015
                 135,           0.0081339,           0.0018757,          0.00045011,             0.88637,             0.96541,                0.97,              0.7138,            0.027001,           0.0083885,           0.0013595,             0.00397,             0.00397,             0.00397
                 136,           0.0089954,           0.0019561,          0.00043013,             0.99184,             0.96429,             0.99267,             0.72089,            0.027319,           0.0080242,           0.0015594,            0.003925,            0.003925,            0.003925
                 137,           0.0085508,           0.0019086,          0.00043407,             0.99226,             0.96429,             0.99063,             0.72183,            0.027877,           0.0078297,           0.0016681,             0.00388,             0.00388,             0.00388
                 138,           0.0096385,            0.002042,          0.00042928,             0.99276,             0.96429,             0.97885,             0.71339,            0.026767,           0.0081635,           0.0016171,            0.003835,            0.003835,            0.003835
                 139,           0.0082065,           0.0018725,          0.00042387,             0.89942,             0.93246,             0.98882,             0.70695,            0.027504,           0.0083609,           0.0014585,             0.00379,             0.00379,             0.00379
                 140,           0.0081227,           0.0018529,          0.00041337,              0.8911,             0.94489,             0.96382,             0.69533,            0.028335,           0.0084586,            0.001485,            0.003745,            0.003745,            0.003745
