   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.44857,             0.69375,             0.49079,             0.18304,            0.054631,            0.013401,           0.0022167,                 0.1,                 0.1,             0.89795,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.062793,                 0.7,                 0.4,                   0,             0.15525,                 0.5,                   0,               0.001,                   0,             0.47101,                   1,             0.04186,                   0,                   3
             0.53959,             0.73214,             0.69761,             0.41601,            0.039944,            0.011393,           0.0025139,                0.01,                0.01,             0.85806,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.63085,                 0.4,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   3
             0.69833,             0.71429,             0.70998,             0.35095,            0.050534,            0.012119,           0.0022244,                0.01,            0.063429,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,                 0.7,                 0.4,                   0,            0.065362,                 0.9,              2.8847,                   0,             0.80514,             0.76818,             0.90351,             0.26322,            0.075583,                   3
             0.72624,             0.63566,             0.70983,             0.46753,            0.042396,            0.011786,           0.0021793,                0.01,            0.083085,             0.83707,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.095213,            0.090907,                   0,                   0,                   0,                   0,                   0,                   0,            0.054422,                   0,                   0,                   0,                   0,                   3
             0.83357,               0.838,             0.86838,             0.38102,            0.045198,           0.0087967,           0.0020622,            0.088653,            0.090981,             0.92024,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.012997,            0.064395,                   0,            0.087016,            0.044683,            0.091478,              6.8995,                   0,             0.65077,            0.021424,             0.29076,             0.79947,             0.82348,                   3
             0.57694,             0.81435,             0.74676,             0.35625,            0.043981,            0.011232,            0.006385,                0.01,                0.01,              0.8488,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                 0.7,             0.48001,                   0,            0.033502,             0.58962,                   0,               0.001,                   0,             0.46561,                   1,                   0,                   0,                   3
             0.93194,             0.88444,             0.94508,             0.54967,             0.03841,           0.0088329,          0.00075388,                0.01,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0032759,             0.78099,                 0.4,                   0,           0.0087084,             0.48864,                   0,               0.001,                   0,                   0,            0.029146,                   0,                   0,                   3
             0.74954,              0.5591,             0.60346,             0.24324,            0.051922,            0.015209,           0.0003664,            0.078648,                 0.1,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.46875,                   0,              7.9026,             0.56715,             0.21385,              2.9115,                   0,             0.86431,             0.76818,             0.90351,             0.21501,             0.17528,                   3
          0.00044643,               0.125,          0.00031922,          6.3843e-05,             0.12818,            0.013096,            0.026575,               1e-05,                0.01,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,             0.75144,               0.449,                   0,             0.19359,             0.57272,                   0,                   0,                   0,             0.56768,             0.97681,                   0,            0.064829,                   3
             0.74738,              0.8243,             0.80753,             0.44138,            0.040763,             0.01199,           0.0063309,                0.01,                0.01,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                 0.7,             0.38685,              7.2138,             0.60863,             0.12722,              2.9442,                   0,           0.0085546,             0.18864,             0.19004,             0.89079,             0.95675,                   3
             0.87431,             0.95671,             0.93794,             0.60662,            0.037202,            0.010406,          0.00068045,                0.01,                 0.1,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                 0.7,             0.41225,                   0,                 0.1,             0.42084,            0.099799,                   0,                   0,             0.41936,                   1,                   0,                   0,                   3
