   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.84012,             0.84378,             0.88165,              0.3248,             0.04556,            0.009882,          0.00026741,            0.046383,            0.098445,             0.97596,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.088057,             0.34018,             0.43351,              10.686,             0.38205,             0.66844,              1.9761,          0.00070651,             0.46549,            0.092443,             0.62264,             0.94139,             0.70324,                   3
             0.91147,             0.91156,             0.92021,             0.44852,            0.041672,           0.0087948,          0.00099869,            0.011256,            0.018151,             0.60595,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.091374,                 0.7,                 0.4,                   0,                 0.1,                 0.5,            0.072644,                   0,           0.0003123,             0.53903,                   1,                   0,                   0,                   3
              0.9787,             0.89728,             0.94929,             0.49054,            0.038025,           0.0082531,          0.00046835,            0.099742,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,                 0.7,                 0.4,                   0,                 0.1,                 0.5,                   0,                   0,                   0,                 0.5,                   1,                   0,            0.037709,                   3
          3.0438e-05,           0.0090909,          1.5671e-05,          1.5671e-06,             0.12421,            0.010593,            0.026013,               1e-05,             0.41424,             0.76085,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.46914,             0.42336,              5.4679,             0.47151,             0.76362,              3.7916,          8.5795e-05,             0.57832,             0.60808,                   1,             0.03213,            0.036734,                   3
             0.93737,             0.85634,             0.93169,             0.47019,            0.039138,           0.0086861,          0.00022693,            0.087036,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.71764,             0.40136,                   0,             0.16663,               0.529,                   0,                   0,            0.070436,                 0.5,             0.91377,                   0,             0.37321,                   3
             0.87919,              0.8342,             0.88609,             0.42598,            0.044362,            0.009285,          0.00045719,                0.01,                0.01,             0.96869,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.048109,                 0.7,             0.30661,            0.039957,                 0.1,                 0.9,                   0,               0.001,                   0,                 0.5,             0.99955,                 0.1,                   0,                   3
             0.81461,             0.84849,              0.8359,             0.35836,            0.050034,             0.00951,           0.0028172,                 0.1,                0.01,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,                 0.7,             0.47609,                   0,             0.15571,             0.50005,            0.031236,               0.001,                   0,             0.55326,                   1,                   0,                   0,                   3
             0.95838,             0.89693,             0.96495,             0.51913,            0.037212,           0.0079174,          0.00021954,                0.01,                 0.1,             0.88274,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.73513,              0.4693,              6.0614,             0.31711,             0.37517,              3.3898,                   0,             0.42862,            0.074713,             0.45686,             0.12034,                   0,                   3
             0.94666,              0.9415,             0.95321,             0.44349,            0.041233,           0.0084915,          0.00050936,            0.030969,            0.077593,                 0.6,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.072981,             0.65843,             0.75568,             0.95733,             0.42052,             0.37863,              6.6678,          0.00040368,             0.19693,             0.12672,             0.50223,             0.74602,             0.53421,                   3
              0.9553,             0.87103,              0.9476,              0.4423,            0.037368,           0.0091858,           0.0011732,            0.070051,             0.36975,             0.72565,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.095417,             0.46914,             0.51239,                   0,             0.03847,                   0,                   0,               0.001,                   0,           0.0016024,                   0,                   0,            0.078653,                   3
