   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.76929,                0.75,             0.73438,              0.2741,            0.059506,            0.012424,           0.0022926,            0.042213,             0.22599,             0.80953,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.041306,              0.5082,              0.4787,                22.3,             0.86698,             0.24123,              2.6727,          0.00014411,             0.25383,             0.70606,             0.79843,            0.032589,              0.3783,                   3
             0.83178,             0.42857,             0.48585,             0.14808,            0.068349,            0.014778,           0.0069672,            0.053054,             0.60988,             0.90829,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.059029,             0.68961,             0.27542,              35.726,            0.091019,             0.19388,              6.8502,          0.00093686,            0.081475,             0.95355,             0.67386,             0.47693,             0.73946,                   3
             0.66757,             0.34726,             0.34618,             0.15366,            0.062974,            0.016422,            0.011644,            0.025693,             0.67037,             0.78853,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.095418,             0.11651,             0.32423,              12.315,             0.50277,             0.16454,              3.5143,          0.00064117,             0.90082,             0.46749,             0.62794,             0.31998,             0.58783,                   3
                   0,                   0,                   0,                   0,              0.1331,            0.015373,            0.029791,               1e-05,            0.031551,             0.66399,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.091374,                 0.7,                 0.4,                   0,                 0.1,                 0.5,            0.072644,                   0,           0.0003123,             0.53903,                   1,                   0,                   0,                   3
              0.5337,             0.51786,             0.62733,             0.29014,             0.05258,            0.012234,           0.0065872,            0.099742,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,                 0.7,                 0.4,                   0,                 0.1,                 0.5,                   0,                   0,                   0,                 0.5,                   1,                   0,            0.037709,                   3
            0.014651,               0.125,             0.12264,            0.012264,             0.13367,            0.014137,            0.028772,               1e-05,             0.83253,             0.81129,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.66933,              0.6405,              27.737,             0.40543,             0.80524,               8.081,          0.00094195,             0.32101,             0.29553,                   1,             0.03213,            0.036734,                   3
             0.27667,             0.73214,             0.46783,             0.22167,            0.052258,            0.012291,           0.0032204,            0.087036,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.71764,             0.40136,                   0,             0.16663,               0.529,                   0,                   0,            0.070436,                 0.5,             0.91377,                   0,             0.46502,                   3
             0.65372,             0.78571,             0.73425,             0.32981,            0.046907,            0.013542,           0.0011604,                0.01,                0.01,             0.96869,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.048109,                 0.7,             0.30661,            0.039957,                 0.1,                 0.9,                   0,               0.001,                   0,                 0.5,             0.99955,                 0.1,                   0,                   3
               0.575,             0.79485,             0.73175,             0.25804,            0.052553,            0.021816,           0.0033092,            0.024733,              0.0735,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,                 0.7,             0.47609,                   0,             0.15571,             0.50005,            0.031236,               0.001,                   0,             0.55326,                   1,                   0,                   0,                   3
              0.5599,             0.73214,             0.74065,             0.51486,            0.038509,           0.0096111,           0.0015675,                0.01,                 0.1,             0.88274,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.08996,                   0,                   0,                   3
           0.0030818,               0.125,            0.061389,           0.0061389,             0.13223,            0.013355,            0.028943,               1e-05,             0.15944,             0.88375,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,                   0,             0.17628,              14.988,             0.21069,             0.62286,              2.6557,           0.0006169,             0.77001,             0.38161,             0.72797,            0.087402,             0.99408,                   3
             0.27972,             0.58929,             0.46166,             0.21731,            0.053447,            0.012636,           0.0054123,           0.0067393,             0.78804,              0.7761,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.064228,             0.66933,             0.72954,                   0,             0.03847,                   0,                   0,               0.001,                   0,           0.0016024,                   0,                   0,            0.078653,                   3
